idx,model,dataset,is_correct,word_count,wait_count,token_diversity,token_diversity_last_2k,has_boxed_answer,gibberish_count,repeated_char_count
0,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,7976,251,0.06318956870611836,0.051,True,48,0
1,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,749,2,0.32843791722296395,0.32843791722296395,True,2,0
2,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,677,2,0.3397341211225997,0.3397341211225997,True,2,0
3,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,4843,97,0.15155895106339046,0.2195,True,1,0
4,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,940,22,0.2670212765957447,0.2670212765957447,True,5,0
5,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,995,6,0.25829145728643216,0.25829145728643216,True,3,0
6,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,1427,22,0.19341275402943237,0.19341275402943237,True,1,0
7,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,999,28,0.34434434434434436,0.34434434434434436,True,5,0
8,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,1120,5,0.2330357142857143,0.2330357142857143,True,5,0
9,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,18883,91,0.04210136101255097,0.0225,False,12,0
10,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,1261,19,0.2735923869944489,0.2735923869944489,True,1,0
11,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,794,2,0.3702770780856423,0.3702770780856423,True,1,0
12,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,7254,90,0.06630824372759857,0.0045,False,1,1
13,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,993,2,0.2104733131923464,0.2104733131923464,True,3,0
14,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,739,2,0.2584573748308525,0.2584573748308525,True,1,0
15,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,614,4,0.33876221498371334,0.33876221498371334,True,0,0
16,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,2435,44,0.13675564681724847,0.146,True,5,0
17,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,3810,55,0.15328083989501312,0.2135,True,7,0
18,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,1523,27,0.20288903479973736,0.20288903479973736,True,2,0
19,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,1931,33,0.21491455204557225,0.21491455204557225,True,4,0
20,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,566,1,0.30565371024734983,0.30565371024734983,True,1,0
21,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,4122,96,0.18825812712275594,0.251,True,3,0
22,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,1802,10,0.23640399556048836,0.23640399556048836,True,3,0
23,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,8851,221,0.07716642187323466,0.151,True,1,0
24,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,1568,17,0.28316326530612246,0.28316326530612246,True,4,0
25,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,2050,17,0.17365853658536584,0.1765,True,2,0
26,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,861,2,0.3437862950058072,0.3437862950058072,True,5,0
27,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,4611,89,0.1565820863153329,0.148,True,7,0
28,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,1433,3,0.22819260293091417,0.22819260293091417,True,1,0
29,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,441,2,0.42857142857142855,0.42857142857142855,True,2,0
30,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,5668,150,0.11538461538461539,0.138,True,3,0
31,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,1035,12,0.2579710144927536,0.2579710144927536,True,1,0
32,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,2323,56,0.22470942746448558,0.2305,True,2,0
33,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,4694,102,0.10737111205794632,0.1665,True,12,0
34,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,893,9,0.2721164613661814,0.2721164613661814,True,3,0
35,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,2900,71,0.2410344827586207,0.2345,True,10,0
36,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,1049,10,0.2888465204957102,0.2888465204957102,True,3,0
37,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,2324,38,0.18459552495697074,0.1935,True,16,0
38,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,755,9,0.28211920529801326,0.28211920529801326,True,3,0
39,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,3046,64,0.21175311884438608,0.235,True,7,0
40,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,1575,29,0.21587301587301588,0.21587301587301588,True,6,0
41,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,715,16,0.3090909090909091,0.3090909090909091,False,2,6
42,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,4711,98,0.12184249628528974,0.1725,True,2,0
43,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,4700,76,0.1325531914893617,0.1955,True,3,0
44,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,2772,35,0.12698412698412698,0.1095,True,23,0
45,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,2624,36,0.27172256097560976,0.308,True,9,0
46,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,False,1593,17,0.14563716258631512,0.14563716258631512,True,4,0
47,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w3g128-tp1,MATH-500,True,5125,157,0.13990243902439026,0.195,True,4,0
